X,Y,Z
9.125600000000000378e-02,1.041879999999999917e+00,-9.271999999999998993e-03
1.058960000000000040e-01,1.042856000000000005e+00,-1.219999999999999904e-02
1.073599999999999971e-01,1.039927999999999964e+00,-9.759999999999999796e-04
9.662400000000000155e-02,1.034559999999999924e+00,-1.024800000000000016e-02
9.759999999999999232e-02,1.030167999999999973e+00,-2.293599999999999806e-02
1.029680000000000040e-01,1.035047999999999968e+00,-9.759999999999999796e-04
1.097999999999999948e-01,1.038951999999999876e+00,-6.343999999999999813e-03
9.320799999999999919e-02,1.036999999999999922e+00,-6.343999999999999813e-03
1.019919999999999993e-01,1.038951999999999876e+00,1.951999999999999959e-03
9.027999999999999914e-02,1.042367999999999961e+00,-2.928000000000000047e-03
1.029680000000000040e-01,1.032119999999999926e+00,-2.049600000000000033e-02
1.000400000000000039e-01,1.049199999999999910e+00,-3.415999999999999766e-03
1.117520000000000041e-01,1.039439999999999920e+00,-3.903999999999999918e-03
9.369600000000000151e-02,1.036511999999999878e+00,-1.464000000000000024e-02
1.054080000000000017e-01,1.040416000000000007e+00,-5.856000000000000094e-03
1.063839999999999925e-01,1.043831999999999871e+00,-1.464000000000000024e-03
9.662400000000000155e-02,1.034559999999999924e+00,-1.512799999999999909e-02
9.857599999999999696e-02,1.041391999999999873e+00,-1.171200000000000019e-02
9.515999999999999459e-02,1.042367999999999961e+00,-6.831999999999999532e-03
1.024800000000000016e-01,1.032607999999999970e+00,-1.707999999999999796e-02
1.058960000000000040e-01,1.042367999999999961e+00,1.171200000000000019e-02
1.073599999999999971e-01,1.039439999999999920e+00,2.439999999999999895e-03
9.076800000000000146e-02,1.028216000000000019e+00,3.415999999999999766e-03
1.049199999999999994e-01,1.031144000000000061e+00,-1.512799999999999909e-02
9.808799999999999464e-02,1.045784000000000047e+00,3.903999999999999918e-03
1.073599999999999971e-01,1.034559999999999924e+00,-1.171200000000000019e-02
9.759999999999999232e-02,1.038951999999999876e+00,-4.392000000000000071e-03
1.010159999999999947e-01,1.036999999999999922e+00,-4.879999999999999789e-03
9.808799999999999464e-02,1.040416000000000007e+00,-4.392000000000000071e-03
1.137039999999999995e-01,1.032119999999999926e+00,-4.879999999999999898e-04
1.044319999999999971e-01,1.039439999999999920e+00,9.759999999999999579e-03
9.711200000000000387e-02,1.040904000000000051e+00,-1.073599999999999902e-02
9.808799999999999464e-02,1.035047999999999968e+00,4.879999999999999898e-04
1.029680000000000040e-01,1.045784000000000047e+00,9.759999999999999579e-03
1.068719999999999948e-01,1.039439999999999920e+00,-5.367999999999999508e-03
9.662400000000000155e-02,1.040416000000000007e+00,8.784000000000000141e-03
9.662400000000000155e-02,1.039439999999999920e+00,3.415999999999999766e-03
9.027999999999999914e-02,1.042856000000000005e+00,9.759999999999999579e-03
1.127279999999999949e-01,1.037487999999999966e+00,-1.464000000000000024e-03
1.034559999999999924e-01,1.041391999999999873e+00,6.343999999999999813e-03
9.808799999999999464e-02,1.036511999999999878e+00,-2.928000000000000047e-03
8.442399999999999904e-02,1.037976000000000010e+00,4.879999999999999898e-04
1.024800000000000016e-01,1.038464000000000054e+00,7.320000000000000118e-03
1.044319999999999971e-01,1.036999999999999922e+00,2.928000000000000047e-03
1.010159999999999947e-01,1.037487999999999966e+00,-4.879999999999999789e-03
9.125600000000000378e-02,1.038951999999999876e+00,2.439999999999999895e-03
8.784000000000000141e-02,1.033584000000000058e+00,6.343999999999999813e-03
9.759999999999999232e-02,1.034559999999999924e+00,-5.856000000000000094e-03
1.010159999999999947e-01,1.039927999999999964e+00,8.784000000000000141e-03
9.564799999999999691e-02,1.037976000000000010e+00,9.759999999999999579e-03
8.295999999999999208e-02,1.044319999999999915e+00,3.903999999999999918e-03
9.564799999999999691e-02,1.042367999999999961e+00,-5.367999999999999508e-03
9.808799999999999464e-02,1.040904000000000051e+00,9.759999999999999579e-03
1.015039999999999970e-01,1.044807999999999959e+00,2.439999999999999895e-03
8.735199999999999909e-02,1.033096000000000014e+00,5.367999999999999508e-03
8.930399999999999450e-02,1.034071999999999880e+00,-5.367999999999999508e-03
9.711200000000000387e-02,1.038951999999999876e+00,3.903999999999999918e-03
1.024800000000000016e-01,1.028704000000000063e+00,-2.439999999999999895e-03
9.174399999999999222e-02,1.035047999999999968e+00,7.320000000000000118e-03
7.807999999999999663e-02,1.042856000000000005e+00,-2.928000000000000047e-03
8.540000000000000369e-02,1.036024000000000056e+00,4.879999999999999898e-04
8.832800000000000373e-02,1.037976000000000010e+00,5.856000000000000094e-03
9.174399999999999222e-02,1.036999999999999922e+00,1.219999999999999904e-02
8.832800000000000373e-02,1.033584000000000058e+00,-9.759999999999999796e-04
8.930399999999999450e-02,1.035536000000000012e+00,-3.415999999999999766e-03
9.027999999999999914e-02,1.042367999999999961e+00,9.271999999999998993e-03
9.662400000000000155e-02,1.030167999999999973e+00,-3.903999999999999918e-03
8.588799999999999213e-02,1.041391999999999873e+00,3.903999999999999918e-03
8.735199999999999909e-02,1.039439999999999920e+00,-1.464000000000000024e-03
8.295999999999999208e-02,1.037487999999999966e+00,6.831999999999999532e-03
9.369600000000000151e-02,1.035047999999999968e+00,-4.392000000000000071e-03
8.735199999999999909e-02,1.039927999999999964e+00,7.807999999999999836e-03
9.223199999999999454e-02,1.030656000000000017e+00,-4.879999999999999789e-03
8.198400000000000132e-02,1.040416000000000007e+00,-9.759999999999999796e-04
8.784000000000000141e-02,1.041879999999999917e+00,4.879999999999999898e-04
9.174399999999999222e-02,1.035047999999999968e+00,1.951999999999999959e-03
9.223199999999999454e-02,1.040416000000000007e+00,3.415999999999999766e-03
9.027999999999999914e-02,1.042367999999999961e+00,1.219999999999999904e-02
8.003199999999999203e-02,1.039439999999999920e+00,1.024800000000000016e-02
1.015039999999999970e-01,1.035536000000000012e+00,-9.759999999999999579e-03
9.515999999999999459e-02,1.037976000000000010e+00,1.024800000000000016e-02
9.174399999999999222e-02,1.037976000000000010e+00,-3.415999999999999766e-03
8.100799999999999668e-02,1.035536000000000012e+00,-4.879999999999999789e-03
9.076800000000000146e-02,1.036999999999999922e+00,-2.439999999999999895e-03
9.271999999999999686e-02,1.037487999999999966e+00,1.024800000000000016e-02
1.010159999999999947e-01,1.033584000000000058e+00,-8.784000000000000141e-03
9.076800000000000146e-02,1.038951999999999876e+00,8.295999999999999555e-03
8.491200000000000137e-02,1.036999999999999922e+00,-3.903999999999999918e-03
9.271999999999999686e-02,1.033584000000000058e+00,-3.415999999999999766e-03
1.063839999999999925e-01,1.035536000000000012e+00,9.759999999999999796e-04
9.271999999999999686e-02,1.038464000000000054e+00,9.759999999999999796e-04
8.832800000000000373e-02,1.032607999999999970e+00,-2.928000000000000047e-03
9.711200000000000387e-02,1.037487999999999966e+00,3.903999999999999918e-03
1.005279999999999924e-01,1.042367999999999961e+00,-2.439999999999999895e-03
1.015039999999999970e-01,1.032119999999999926e+00,-1.268799999999999963e-02
9.711200000000000387e-02,1.043831999999999871e+00,-2.439999999999999895e-03
9.662400000000000155e-02,1.037487999999999966e+00,-2.439999999999999895e-03
9.662400000000000155e-02,1.039927999999999964e+00,-6.831999999999999532e-03
1.073599999999999971e-01,1.035536000000000012e+00,-3.903999999999999918e-03
9.857599999999999696e-02,1.040416000000000007e+00,2.928000000000000047e-03
8.930399999999999450e-02,1.033584000000000058e+00,-1.317600000000000021e-02
9.125600000000000378e-02,1.043344000000000049e+00,-2.928000000000000047e-03
9.857599999999999696e-02,1.040904000000000051e+00,-4.879999999999999789e-03
1.010159999999999947e-01,1.039927999999999964e+00,-3.903999999999999918e-03
1.083360000000000017e-01,1.035536000000000012e+00,-1.464000000000000024e-03
9.418400000000000383e-02,1.037487999999999966e+00,-7.807999999999999836e-03
9.271999999999999686e-02,1.029191999999999885e+00,0.000000000000000000e+00
1.044319999999999971e-01,1.034071999999999880e+00,-6.831999999999999532e-03
1.054080000000000017e-01,1.035047999999999968e+00,-4.392000000000000071e-03
9.125600000000000378e-02,1.039439999999999920e+00,-9.271999999999998993e-03
9.515999999999999459e-02,1.037976000000000010e+00,-5.856000000000000094e-03
1.058960000000000040e-01,1.042367999999999961e+00,-9.271999999999998993e-03
1.015039999999999970e-01,1.041391999999999873e+00,-9.759999999999999579e-03
1.127279999999999949e-01,1.031631999999999882e+00,-1.024800000000000016e-02
9.125600000000000378e-02,1.037487999999999966e+00,3.903999999999999918e-03
9.808799999999999464e-02,1.036999999999999922e+00,-1.610400000000000026e-02
1.000400000000000039e-01,1.040416000000000007e+00,-5.856000000000000094e-03
1.127279999999999949e-01,1.039439999999999920e+00,-2.439999999999999895e-03
8.832800000000000373e-02,1.036024000000000056e+00,4.879999999999999789e-03
9.857599999999999696e-02,1.038464000000000054e+00,-3.903999999999999918e-03
1.019919999999999993e-01,1.038464000000000054e+00,-1.024800000000000016e-02
1.044319999999999971e-01,1.039927999999999964e+00,1.464000000000000024e-03
1.097999999999999948e-01,1.034559999999999924e+00,-1.951999999999999959e-03
9.906399999999999928e-02,1.036999999999999922e+00,-2.928000000000000047e-03
9.467199999999999227e-02,1.039439999999999920e+00,1.951999999999999959e-03
9.759999999999999232e-02,1.039927999999999964e+00,-1.219999999999999904e-02
1.063839999999999925e-01,1.035047999999999968e+00,-3.415999999999999766e-03
9.467199999999999227e-02,1.042856000000000005e+00,2.928000000000000047e-03
9.564799999999999691e-02,1.033584000000000058e+00,-5.856000000000000094e-03
9.223199999999999454e-02,1.036999999999999922e+00,4.392000000000000071e-03
1.039439999999999947e-01,1.037487999999999966e+00,4.879999999999999789e-03
1.044319999999999971e-01,1.040416000000000007e+00,2.439999999999999895e-03
9.955200000000000160e-02,1.034559999999999924e+00,-3.415999999999999766e-03
9.320799999999999919e-02,1.036999999999999922e+00,2.928000000000000047e-03
9.857599999999999696e-02,1.038951999999999876e+00,-4.879999999999999898e-04
1.083360000000000017e-01,1.040416000000000007e+00,-2.928000000000000047e-03
1.058960000000000040e-01,1.039927999999999964e+00,-3.903999999999999918e-03
9.711200000000000387e-02,1.040416000000000007e+00,-1.464000000000000024e-03
9.076800000000000146e-02,1.034559999999999924e+00,4.879999999999999789e-03
1.068719999999999948e-01,1.039927999999999964e+00,-2.439999999999999895e-03
1.019919999999999993e-01,1.039439999999999920e+00,-1.464000000000000024e-03
1.063839999999999925e-01,1.036024000000000056e+00,-1.171200000000000019e-02
8.393599999999999672e-02,1.040416000000000007e+00,1.951999999999999959e-03
9.125600000000000378e-02,1.031631999999999882e+00,1.024800000000000016e-02
9.906399999999999928e-02,1.036024000000000056e+00,4.392000000000000071e-03
1.000400000000000039e-01,1.038951999999999876e+00,6.831999999999999532e-03
9.564799999999999691e-02,1.035536000000000012e+00,4.392000000000000071e-03
9.076800000000000146e-02,1.030656000000000017e+00,8.784000000000000141e-03
9.369600000000000151e-02,1.037976000000000010e+00,-2.439999999999999895e-03
9.564799999999999691e-02,1.040416000000000007e+00,4.879999999999999789e-03
9.515999999999999459e-02,1.038464000000000054e+00,-4.879999999999999898e-04
8.979199999999999682e-02,1.039927999999999964e+00,-4.879999999999999898e-04
9.467199999999999227e-02,1.040416000000000007e+00,9.759999999999999579e-03
9.467199999999999227e-02,1.040904000000000051e+00,0.000000000000000000e+00
1.029680000000000040e-01,1.036999999999999922e+00,1.951999999999999959e-03
9.515999999999999459e-02,1.045296000000000003e+00,1.073599999999999902e-02
9.174399999999999222e-02,1.034559999999999924e+00,0.000000000000000000e+00
8.637599999999999445e-02,1.041879999999999917e+00,9.271999999999998993e-03
9.711200000000000387e-02,1.039927999999999964e+00,9.271999999999998993e-03
9.223199999999999454e-02,1.038951999999999876e+00,8.784000000000000141e-03
9.271999999999999686e-02,1.035536000000000012e+00,-2.928000000000000047e-03
8.881599999999999218e-02,1.042367999999999961e+00,1.073599999999999902e-02
9.223199999999999454e-02,1.033096000000000014e+00,-2.439999999999999895e-03
9.808799999999999464e-02,1.036511999999999878e+00,9.759999999999999579e-03
9.320799999999999919e-02,1.037487999999999966e+00,8.784000000000000141e-03
9.027999999999999914e-02,1.034559999999999924e+00,-1.951999999999999959e-03
8.735199999999999909e-02,1.038951999999999876e+00,-3.903999999999999918e-03
9.418400000000000383e-02,1.037487999999999966e+00,-7.807999999999999836e-03
9.174399999999999222e-02,1.040904000000000051e+00,-4.879999999999999898e-04
9.857599999999999696e-02,1.034071999999999880e+00,-4.392000000000000071e-03
8.686399999999999677e-02,1.043831999999999871e+00,6.343999999999999813e-03
9.662400000000000155e-02,1.039439999999999920e+00,4.392000000000000071e-03
9.515999999999999459e-02,1.036511999999999878e+00,1.464000000000000024e-03
9.857599999999999696e-02,1.029679999999999929e+00,2.439999999999999895e-03
9.027999999999999914e-02,1.040416000000000007e+00,4.879999999999999789e-03
9.076800000000000146e-02,1.035536000000000012e+00,-7.320000000000000118e-03
9.515999999999999459e-02,1.039927999999999964e+00,4.879999999999999898e-04
9.467199999999999227e-02,1.042367999999999961e+00,-2.928000000000000047e-03
8.881599999999999218e-02,1.034071999999999880e+00,-1.951999999999999959e-03
8.686399999999999677e-02,1.040416000000000007e+00,3.903999999999999918e-03
9.857599999999999696e-02,1.039439999999999920e+00,-9.759999999999999796e-04
9.662400000000000155e-02,1.034559999999999924e+00,9.759999999999999796e-04
9.271999999999999686e-02,1.035047999999999968e+00,7.320000000000000118e-03
9.564799999999999691e-02,1.036999999999999922e+00,3.903999999999999918e-03
9.174399999999999222e-02,1.034071999999999880e+00,-6.343999999999999813e-03
9.174399999999999222e-02,1.039927999999999964e+00,-9.759999999999999796e-04
9.174399999999999222e-02,1.039439999999999920e+00,7.320000000000000118e-03
9.515999999999999459e-02,1.035047999999999968e+00,-4.879999999999999898e-04
9.662400000000000155e-02,1.038951999999999876e+00,-6.831999999999999532e-03
9.418400000000000383e-02,1.037487999999999966e+00,2.439999999999999895e-03
9.662400000000000155e-02,1.036999999999999922e+00,1.951999999999999959e-03
9.174399999999999222e-02,1.040416000000000007e+00,-3.903999999999999918e-03
9.125600000000000378e-02,1.038951999999999876e+00,-6.343999999999999813e-03
8.784000000000000141e-02,1.032607999999999970e+00,0.000000000000000000e+00
9.223199999999999454e-02,1.036024000000000056e+00,-8.295999999999999555e-03
1.029680000000000040e-01,1.033096000000000014e+00,-1.464000000000000024e-03
9.613599999999999923e-02,1.036024000000000056e+00,-3.415999999999999766e-03
9.174399999999999222e-02,1.035047999999999968e+00,-1.415199999999999965e-02
9.613599999999999923e-02,1.036999999999999922e+00,9.759999999999999796e-04
9.759999999999999232e-02,1.032119999999999926e+00,-2.439999999999999895e-03
1.034559999999999924e-01,1.036024000000000056e+00,4.879999999999999789e-03
9.467199999999999227e-02,1.033584000000000058e+00,-6.831999999999999532e-03
9.076800000000000146e-02,1.039439999999999920e+00,1.951999999999999959e-03
1.039439999999999947e-01,1.033584000000000058e+00,-8.784000000000000141e-03
9.515999999999999459e-02,1.036024000000000056e+00,-6.831999999999999532e-03
9.808799999999999464e-02,1.036511999999999878e+00,-1.024800000000000016e-02
9.369600000000000151e-02,1.031144000000000061e+00,-8.295999999999999555e-03
9.467199999999999227e-02,1.039439999999999920e+00,-1.024800000000000016e-02
9.613599999999999923e-02,1.039439999999999920e+00,-6.343999999999999813e-03
1.039439999999999947e-01,1.037976000000000010e+00,-1.464000000000000024e-03
9.906399999999999928e-02,1.037976000000000010e+00,-1.122399999999999960e-02
1.010159999999999947e-01,1.037976000000000010e+00,-2.928000000000000047e-03
1.010159999999999947e-01,1.032119999999999926e+00,-4.392000000000000071e-03
9.906399999999999928e-02,1.040904000000000051e+00,-3.903999999999999918e-03
1.044319999999999971e-01,1.039439999999999920e+00,-7.807999999999999836e-03
9.662400000000000155e-02,1.040904000000000051e+00,-6.343999999999999813e-03
9.564799999999999691e-02,1.039927999999999964e+00,-5.856000000000000094e-03
9.955200000000000160e-02,1.036999999999999922e+00,-8.295999999999999555e-03
1.034559999999999924e-01,1.036511999999999878e+00,-1.951999999999999959e-03
1.088240000000000041e-01,1.045784000000000047e+00,-3.903999999999999918e-03
9.613599999999999923e-02,1.034559999999999924e+00,-8.295999999999999555e-03
9.076800000000000146e-02,1.037976000000000010e+00,-1.219999999999999904e-02
1.063839999999999925e-01,1.036024000000000056e+00,-9.759999999999999796e-04
1.049199999999999994e-01,1.041391999999999873e+00,-4.392000000000000071e-03
9.906399999999999928e-02,1.037976000000000010e+00,-6.831999999999999532e-03
9.759999999999999232e-02,1.034071999999999880e+00,-4.879999999999999789e-03
1.000400000000000039e-01,1.035536000000000012e+00,-2.439999999999999895e-03
1.000400000000000039e-01,1.038464000000000054e+00,-6.343999999999999813e-03
9.955200000000000160e-02,1.032119999999999926e+00,1.951999999999999959e-03
1.093119999999999925e-01,1.041391999999999873e+00,-5.367999999999999508e-03
9.759999999999999232e-02,1.034071999999999880e+00,-9.759999999999999796e-04
1.058960000000000040e-01,1.035536000000000012e+00,-7.807999999999999836e-03
9.906399999999999928e-02,1.037487999999999966e+00,-3.415999999999999766e-03
1.054080000000000017e-01,1.036999999999999922e+00,-2.439999999999999895e-03
9.223199999999999454e-02,1.036999999999999922e+00,1.464000000000000024e-03
1.005279999999999924e-01,1.040416000000000007e+00,-4.879999999999999789e-03
1.024800000000000016e-01,1.044807999999999959e+00,4.392000000000000071e-03
9.955200000000000160e-02,1.038951999999999876e+00,-2.439999999999999895e-03
9.955200000000000160e-02,1.035536000000000012e+00,-7.807999999999999836e-03
9.564799999999999691e-02,1.042367999999999961e+00,2.928000000000000047e-03
1.010159999999999947e-01,1.035536000000000012e+00,4.879999999999999789e-03
1.000400000000000039e-01,1.038464000000000054e+00,2.439999999999999895e-03
1.015039999999999970e-01,1.035047999999999968e+00,-6.831999999999999532e-03
9.662400000000000155e-02,1.035047999999999968e+00,3.415999999999999766e-03
9.515999999999999459e-02,1.037487999999999966e+00,-1.464000000000000024e-03
9.759999999999999232e-02,1.040416000000000007e+00,1.464000000000000024e-03
1.000400000000000039e-01,1.035536000000000012e+00,5.856000000000000094e-03
1.005279999999999924e-01,1.038464000000000054e+00,-7.807999999999999836e-03
1.019919999999999993e-01,1.039439999999999920e+00,5.856000000000000094e-03
9.564799999999999691e-02,1.034559999999999924e+00,2.439999999999999895e-03
9.662400000000000155e-02,1.036511999999999878e+00,-2.439999999999999895e-03
9.662400000000000155e-02,1.039439999999999920e+00,4.879999999999999898e-04
9.369600000000000151e-02,1.039439999999999920e+00,0.000000000000000000e+00
9.564799999999999691e-02,1.037976000000000010e+00,-5.856000000000000094e-03
9.906399999999999928e-02,1.035047999999999968e+00,9.759999999999999579e-03
9.759999999999999232e-02,1.039927999999999964e+00,2.439999999999999895e-03
9.418400000000000383e-02,1.036024000000000056e+00,-1.951999999999999959e-03
9.174399999999999222e-02,1.040416000000000007e+00,4.392000000000000071e-03
9.027999999999999914e-02,1.040416000000000007e+00,1.464000000000000024e-03
9.759999999999999232e-02,1.036024000000000056e+00,-1.171200000000000019e-02
8.930399999999999450e-02,1.037487999999999966e+00,-2.439999999999999895e-03
9.515999999999999459e-02,1.042856000000000005e+00,-1.951999999999999959e-03
9.271999999999999686e-02,1.035536000000000012e+00,-6.831999999999999532e-03
9.613599999999999923e-02,1.036999999999999922e+00,-9.759999999999999796e-04
9.955200000000000160e-02,1.040904000000000051e+00,7.807999999999999836e-03
9.271999999999999686e-02,1.036511999999999878e+00,7.320000000000000118e-03
9.711200000000000387e-02,1.034559999999999924e+00,6.343999999999999813e-03
8.832800000000000373e-02,1.036024000000000056e+00,8.784000000000000141e-03
9.320799999999999919e-02,1.034071999999999880e+00,-7.320000000000000118e-03
9.027999999999999914e-02,1.036024000000000056e+00,1.464000000000000024e-03
8.784000000000000141e-02,1.038464000000000054e+00,2.439999999999999895e-03
9.271999999999999686e-02,1.036024000000000056e+00,0.000000000000000000e+00
9.320799999999999919e-02,1.034559999999999924e+00,3.903999999999999918e-03
9.906399999999999928e-02,1.038951999999999876e+00,1.024800000000000016e-02
9.320799999999999919e-02,1.032119999999999926e+00,-4.879999999999999898e-04
9.662400000000000155e-02,1.036511999999999878e+00,9.759999999999999796e-04
9.418400000000000383e-02,1.037487999999999966e+00,3.903999999999999918e-03
8.979199999999999682e-02,1.038951999999999876e+00,1.951999999999999959e-03
9.759999999999999232e-02,1.032607999999999970e+00,-6.831999999999999532e-03
9.369600000000000151e-02,1.040904000000000051e+00,4.392000000000000071e-03
9.223199999999999454e-02,1.032607999999999970e+00,3.415999999999999766e-03
1.029680000000000040e-01,1.036999999999999922e+00,6.343999999999999813e-03
9.564799999999999691e-02,1.038464000000000054e+00,5.367999999999999508e-03
9.271999999999999686e-02,1.037976000000000010e+00,7.807999999999999836e-03
9.808799999999999464e-02,1.035536000000000012e+00,-6.831999999999999532e-03
8.832800000000000373e-02,1.038951999999999876e+00,-3.903999999999999918e-03
9.662400000000000155e-02,1.034071999999999880e+00,-4.879999999999999898e-04
9.174399999999999222e-02,1.036511999999999878e+00,3.415999999999999766e-03
9.711200000000000387e-02,1.040904000000000051e+00,-9.759999999999999796e-04
9.564799999999999691e-02,1.036511999999999878e+00,2.928000000000000047e-03
9.467199999999999227e-02,1.043344000000000049e+00,1.415199999999999965e-02
9.759999999999999232e-02,1.039439999999999920e+00,-5.856000000000000094e-03
8.881599999999999218e-02,1.040904000000000051e+00,2.928000000000000047e-03
9.369600000000000151e-02,1.038464000000000054e+00,-1.464000000000000024e-03
9.808799999999999464e-02,1.038951999999999876e+00,5.367999999999999508e-03
9.711200000000000387e-02,1.036024000000000056e+00,-9.759999999999999796e-04
9.955200000000000160e-02,1.037487999999999966e+00,-1.951999999999999959e-03
9.711200000000000387e-02,1.038464000000000054e+00,-4.392000000000000071e-03
9.564799999999999691e-02,1.034071999999999880e+00,3.415999999999999766e-03
9.271999999999999686e-02,1.042856000000000005e+00,-5.856000000000000094e-03
9.711200000000000387e-02,1.038464000000000054e+00,-7.320000000000000118e-03
9.125600000000000378e-02,1.038951999999999876e+00,-4.879999999999999898e-04
9.613599999999999923e-02,1.037487999999999966e+00,-1.073599999999999902e-02
9.125600000000000378e-02,1.037976000000000010e+00,4.879999999999999898e-04
9.223199999999999454e-02,1.038464000000000054e+00,-7.320000000000000118e-03
9.662400000000000155e-02,1.043831999999999871e+00,-4.392000000000000071e-03
9.467199999999999227e-02,1.035047999999999968e+00,-3.415999999999999766e-03
9.467199999999999227e-02,1.039439999999999920e+00,3.903999999999999918e-03
9.613599999999999923e-02,1.038951999999999876e+00,-9.271999999999998993e-03
1.039439999999999947e-01,1.042367999999999961e+00,-5.367999999999999508e-03
9.027999999999999914e-02,1.038464000000000054e+00,9.759999999999999796e-04
8.735199999999999909e-02,1.038464000000000054e+00,0.000000000000000000e+00
9.711200000000000387e-02,1.036511999999999878e+00,-5.367999999999999508e-03
9.759999999999999232e-02,1.032119999999999926e+00,-1.951999999999999959e-03
9.857599999999999696e-02,1.037976000000000010e+00,4.879999999999999898e-04
9.808799999999999464e-02,1.040416000000000007e+00,-4.879999999999999789e-03
9.662400000000000155e-02,1.038951999999999876e+00,-1.122399999999999960e-02
1.005279999999999924e-01,1.039439999999999920e+00,-4.879999999999999789e-03
9.369600000000000151e-02,1.043831999999999871e+00,-2.439999999999999895e-03
9.467199999999999227e-02,1.038464000000000054e+00,-2.439999999999999895e-03
1.000400000000000039e-01,1.039439999999999920e+00,3.903999999999999918e-03
9.564799999999999691e-02,1.034071999999999880e+00,-4.879999999999999789e-03
1.000400000000000039e-01,1.032607999999999970e+00,-2.439999999999999895e-03
1.015039999999999970e-01,1.041391999999999873e+00,-9.759999999999999579e-03
9.418400000000000383e-02,1.037487999999999966e+00,-5.856000000000000094e-03
9.320799999999999919e-02,1.033584000000000058e+00,-9.759999999999999796e-04
1.015039999999999970e-01,1.042856000000000005e+00,-6.343999999999999813e-03
9.808799999999999464e-02,1.036511999999999878e+00,2.439999999999999895e-03
9.662400000000000155e-02,1.043831999999999871e+00,-5.856000000000000094e-03
9.174399999999999222e-02,1.037487999999999966e+00,9.271999999999998993e-03
9.467199999999999227e-02,1.040416000000000007e+00,-9.759999999999999579e-03
9.711200000000000387e-02,1.037487999999999966e+00,-3.903999999999999918e-03
1.024800000000000016e-01,1.039927999999999964e+00,6.831999999999999532e-03
9.125600000000000378e-02,1.037487999999999966e+00,9.759999999999999796e-04
9.369600000000000151e-02,1.037487999999999966e+00,-2.928000000000000047e-03
1.005279999999999924e-01,1.039927999999999964e+00,-4.392000000000000071e-03
9.759999999999999232e-02,1.037487999999999966e+00,-3.903999999999999918e-03
1.024800000000000016e-01,1.036511999999999878e+00,-3.415999999999999766e-03
1.000400000000000039e-01,1.035536000000000012e+00,-4.879999999999999789e-03
9.662400000000000155e-02,1.033584000000000058e+00,-1.464000000000000024e-03
1.005279999999999924e-01,1.035536000000000012e+00,-1.951999999999999959e-03
1.034559999999999924e-01,1.036511999999999878e+00,0.000000000000000000e+00
9.808799999999999464e-02,1.036999999999999922e+00,9.759999999999999796e-04
9.467199999999999227e-02,1.037976000000000010e+00,-7.807999999999999836e-03
9.955200000000000160e-02,1.040904000000000051e+00,1.951999999999999959e-03
1.010159999999999947e-01,1.041391999999999873e+00,-1.464000000000000024e-03
1.068719999999999948e-01,1.040416000000000007e+00,9.759999999999999796e-04
9.906399999999999928e-02,1.032607999999999970e+00,8.784000000000000141e-03
9.125600000000000378e-02,1.036999999999999922e+00,9.271999999999998993e-03
9.759999999999999232e-02,1.037487999999999966e+00,0.000000000000000000e+00
1.005279999999999924e-01,1.040416000000000007e+00,4.879999999999999789e-03
9.759999999999999232e-02,1.037487999999999966e+00,4.392000000000000071e-03
9.467199999999999227e-02,1.041391999999999873e+00,-1.464000000000000024e-03
9.418400000000000383e-02,1.033096000000000014e+00,-4.879999999999999898e-04
9.369600000000000151e-02,1.038464000000000054e+00,0.000000000000000000e+00
9.467199999999999227e-02,1.038464000000000054e+00,4.392000000000000071e-03
9.564799999999999691e-02,1.036511999999999878e+00,3.415999999999999766e-03
9.613599999999999923e-02,1.042856000000000005e+00,-4.392000000000000071e-03
9.271999999999999686e-02,1.039439999999999920e+00,2.928000000000000047e-03
9.076800000000000146e-02,1.039439999999999920e+00,-1.951999999999999959e-03
9.271999999999999686e-02,1.033584000000000058e+00,1.464000000000000024e-03
9.369600000000000151e-02,1.033096000000000014e+00,3.415999999999999766e-03
9.418400000000000383e-02,1.036511999999999878e+00,-4.879999999999999789e-03
9.027999999999999914e-02,1.038951999999999876e+00,3.415999999999999766e-03
9.759999999999999232e-02,1.036024000000000056e+00,3.415999999999999766e-03
9.174399999999999222e-02,1.038464000000000054e+00,0.000000000000000000e+00
9.369600000000000151e-02,1.042367999999999961e+00,2.439999999999999895e-03
8.881599999999999218e-02,1.039927999999999964e+00,2.439999999999999895e-03
9.564799999999999691e-02,1.036999999999999922e+00,-1.951999999999999959e-03
9.857599999999999696e-02,1.036511999999999878e+00,9.759999999999999796e-04
9.271999999999999686e-02,1.037487999999999966e+00,-3.415999999999999766e-03
8.930399999999999450e-02,1.033584000000000058e+00,2.439999999999999895e-03
9.271999999999999686e-02,1.038464000000000054e+00,1.464000000000000024e-03
9.808799999999999464e-02,1.036511999999999878e+00,7.807999999999999836e-03
9.320799999999999919e-02,1.030167999999999973e+00,1.171200000000000019e-02
9.223199999999999454e-02,1.040904000000000051e+00,9.759999999999999796e-04
8.930399999999999450e-02,1.038951999999999876e+00,7.320000000000000118e-03
9.027999999999999914e-02,1.035536000000000012e+00,0.000000000000000000e+00
1.000400000000000039e-01,1.037976000000000010e+00,-9.759999999999999796e-04
9.955200000000000160e-02,1.043831999999999871e+00,1.951999999999999959e-03
9.320799999999999919e-02,1.041879999999999917e+00,-2.928000000000000047e-03
9.076800000000000146e-02,1.030656000000000017e+00,9.759999999999999796e-04
